POLY_ID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,indicator_health_good,indicator_health_bad,NUMPOINTS,POPULATION,Shape_Leng,populati_1,area,ln1p,rate,MORAN_STD,MORAN_LAG,locationID,ClusterID,ClusterType,RelativeRisk
95,E01000102,Barking and Dagenham 007G,,548012,186493,51.558,0.134,{CD04AE61-C754-431E-8FDF-11F077E525FB},0.521,0.436,0.176,0.096,0.274,0.1,0.072,0.824,0.062,0,1784,3280.295,7055.084,0.253,0,0,-0.338,-0.336,95,3,high,2.29
96,E01000103,Barking and Dagenham 014A,,550200,183897,51.534,0.164,{59BF1ED4-893E-4993-B70B-26E7689A3C87},0.512,0.55,0.157,0.079,0.257,0.091,0.083,0.843,0.046,0,1774,4224.592,2529.697,0.701,0,0,-0.338,-0.243,96,3,high,2.29
97,E01000104,Barking and Dagenham 014B,,550274,184461,51.539,0.165,{ED83EFF0-C5A4-43DF-9A9A-7729D28AE5B5},0.524,0.523,0.155,0.078,0.275,0.098,0.076,0.838,0.047,0,1915,2926.453,8699.616,0.22,0,0,-0.338,-0.311,97,3,high,2.29
98,E01000105,Barking and Dagenham 014C,,549411,184508,51.54,0.153,{31428549-E028-4FCD-97AB-B20AD800C33C},0.519,0.486,0.195,0.098,0.251,0.102,0.063,0.806,0.059,0,2333,3465.271,10562.752,0.221,0,0,-0.338,-0.331,98,3,high,2.29
99,E01000106,Barking and Dagenham 014D,,549830,184553,51.54,0.159,{ED1C9C9A-2187-4936-80C0-D28D828DE6B0},0.521,0.525,0.165,0.095,0.285,0.097,0.071,0.831,0.051,0,2205,3034.986,10048.545,0.219,0,0,-0.338,-0.338,99,3,high,2.29
100,E01000107,Barking and Dagenham 010C,,550968,184838,51.542,0.176,{9EA2B359-C545-48A2-A09D-C8FBB940EE04},0.518,0.449,0.199,0.155,0.233,0.084,0.075,0.823,0.05,0,1785,4514.675,3329.445,0.536,0,0,-0.338,-0.336,100,3,high,2.29
101,E01000108,Barking and Dagenham 010D,,550338,184898,51.543,0.167,{069DE1CC-8AC8-433E-AE1C-062F022A4ED0},0.52,0.492,0.18,0.105,0.253,0.082,0.069,0.861,0.041,0,1915,2636.781,7908.709,0.242,0,0,-0.338,-0.338,101,3,high,2.29
102,E01000110,Barking and Dagenham 002C,,548788,188239,51.573,0.146,{0BEA9DBE-29C6-4D69-BEF1-5C68862B2B86},0.501,0.666,0.157,0.113,0.221,0.081,0.076,0.863,0.035,1,1573,2665.713,8081.617,0.195,0.693,0.001,-0.338,-0.165,102,3,high,2.29
103,E01000111,Barking and Dagenham 002D,,548755,187740,51.569,0.145,{CC9F2E59-8B1A-4E0A-AD0E-8C6D33C82C3E},0.528,0.474,0.183,0.112,0.25,0.098,0.081,0.837,0.041,8,2153,3811.655,7258.032,0.297,2.197,0.004,-0.335,-0.275,103,3,high,2.29
104,E01000112,Barking and Dagenham 002E,,548355,187885,51.57,0.139,{0074B924-8FED-4ECB-956C-FE991B32196D},0.509,0.633,0.154,0.086,0.236,0.082,0.078,0.871,0.033,16,1972,3883.51,7106.874,0.277,2.833,0.008,-0.331,-0.291,104,3,high,2.29
105,E01000113,Barking and Dagenham 002F,,547929,187816,51.57,0.133,{09C55D0B-FA47-4102-AB39-472604FCA033},0.477,0.589,0.145,0.088,0.238,0.086,0.09,0.867,0.039,0,1995,1972.5,12961.178,0.154,0,0,-0.338,-0.333,105,3,high,2.29
106,E01000114,Barking and Dagenham 004E,,549058,187251,51.564,0.149,{F17403D8-856F-4A9F-B910-2454818948A0},0.502,0.677,0.148,0.081,0.296,0.076,0.08,0.87,0.03,31,2418,2951.309,9441.275,0.256,3.466,0.013,-0.327,-0.29,106,3,high,2.29
107,E01000115,Barnet 009A,,528654,194683,51.636,-0.142,{245E41A1-2C79-4F9A-8E95-02E691BA9EB5},0.505,0.396,0.115,0.224,0.16,0.065,0.063,0.852,0.033,0,1395,3328.95,5090.249,0.274,0,0,-0.338,-0.306,107,3,high,2.29
108,E01000116,Barnet 009B,,528363,194382,51.634,-0.147,{F5417859-149C-442F-9E19-3D74414CE3C1},0.521,0.371,0.123,0.181,0.22,0.06,0.067,0.852,0.037,96,1747,3593.546,7124.566,0.245,4.575,0.055,-0.291,-0.308,108,3,high,2.29
109,E01000117,Barnet 010A,,527679,194305,51.633,-0.157,{CE7E5146-4D62-4290-92E7-E319E2E4302A},0.521,0.275,0.13,0.208,0.193,0.064,0.046,0.822,0.05,1,1736,2997.263,5242.549,0.331,0.693,0.001,-0.338,-0.296,109,3,high,2.29
110,E01000118,Barnet 010B,,528062,194103,51.631,-0.151,{69ABFB17-39DD-4019-B6DE-098C211084CD},0.519,0.373,0.12,0.161,0.198,0.069,0.063,0.87,0.023,36,2049,5092.012,7185.653,0.285,3.611,0.018,-0.323,-0.302,110,3,high,2.29
111,E01000119,Barnet 009C,,529185,193991,51.63,-0.135,{500E39B4-A810-4419-91CC-0AA955BF2847},0.51,0.437,0.123,0.19,0.184,0.065,0.063,0.846,0.038,30,1793,4500.898,4510.999,0.397,3.434,0.017,-0.324,-0.314,111,3,high,2.29
112,E01000120,Barnet 009D,,528804,194237,51.632,-0.14,{6869B0B3-C634-4D46-9433-C989A3909FED},0.5,0.445,0.124,0.201,0.181,0.075,0.063,0.856,0.036,34,1495,2830.602,6098.761,0.245,3.555,0.023,-0.319,-0.317,112,3,high,2.29
113,E01000121,Barnet 010C,,528239,193651,51.627,-0.149,{6B992A76-22D3-433A-B94E-9B45EB529B29},0.521,0.438,0.147,0.124,0.182,0.151,0.084,0.76,0.078,49,1476,4266.342,3921.463,0.376,3.912,0.033,-0.309,-0.317,113,3,high,2.29
114,E01000122,Barnet 009E,,529040,193375,51.624,-0.137,{CE82CA02-388B-425A-86FB-F4E2FDDB53A9},0.502,0.409,0.099,0.173,0.204,0.064,0.066,0.858,0.031,25,1513,3386.43,6407.881,0.236,3.258,0.017,-0.324,-0.3,114,3,high,2.29
115,E01000123,Barnet 010D,,528505,193215,51.623,-0.145,{DFB6E7DA-C564-4DD5-AF38-1022386875C9},0.509,0.401,0.11,0.132,0.191,0.056,0.037,0.867,0.027,68,1763,4225.057,3342.718,0.527,4.234,0.039,-0.305,-0.3,115,3,high,2.29
116,E01000124,Barnet 010E,,528616,192770,51.619,-0.144,{2022507E-7224-426F-AC4E-FAF099CB4E63},0.516,0.408,0.125,0.109,0.215,0.095,0.067,0.84,0.036,139,1867,3107.535,7303.116,0.256,4.942,0.074,-0.274,-0.302,116,3,high,2.29
117,E01000126,Barnet 026A,,521198,190654,51.602,-0.251,{9E5A2B84-E735-45B6-BFFE-505E71F95AD0},0.528,0.621,0.154,0.066,0.202,0.114,0.101,0.839,0.05,0,2274,2254.477,14079.441,0.162,0,0,-0.338,-0.338,117,3,high,2.29
118,E01000127,Barnet 024B,,520653,191160,51.606,-0.259,{05D897CF-8663-41DE-B5F6-406BC9D81284},0.531,0.57,0.192,0.107,0.232,0.109,0.071,0.833,0.059,0,1556,2817.46,7760.308,0.201,0,0,-0.338,-0.338,118,3,high,2.29
119,E01000128,Barnet 024C,,520756,190526,51.601,-0.258,{97E46F82-B29B-4C53-AB80-15741BFA62D3},0.507,0.548,0.187,0.105,0.216,0.098,0.094,0.844,0.039,0,2047,3399.695,8294.544,0.247,0,0,-0.338,-0.338,119,3,high,2.29
120,E01000129,Barnet 024D,,520346,190777,51.603,-0.264,{CEEF4D05-F0AE-4EA2-B50A-4611573F09AC},0.508,0.573,0.206,0.118,0.213,0.126,0.081,0.828,0.052,0,1604,4619.238,9337.005,0.172,0,0,-0.338,-0.338,120,3,high,2.29
121,E01000130,Barnet 021A,,521017,190980,51.605,-0.254,{4A8C1DBE-612E-4A68-ACB3-448E763CFF0E},0.511,0.578,0.195,0.102,0.211,0.108,0.064,0.835,0.055,0,1939,2666.515,11326.364,0.171,0,0,-0.338,-0.338,121,3,high,2.29
122,E01000131,Barnet 024E,,520735,190175,51.597,-0.258,{B566C049-A466-474E-8FD5-86377B7C3A1C},0.513,0.586,0.17,0.128,0.208,0.088,0.07,0.862,0.04,0,2021,3306.479,6014.755,0.336,0,0,-0.338,-0.337,122,3,high,2.29
123,E01000132,Barnet 021B,,520575,191385,51.608,-0.26,{DFC09F59-0E7B-40EF-AD13-7B7C2ED6696B},0.526,0.578,0.174,0.069,0.253,0.108,0.077,0.842,0.045,0,1617,2924.325,10534.293,0.153,0,0,-0.338,-0.336,123,3,high,2.29
124,E01000133,Barnet 021C,,521164,191305,51.608,-0.252,{46150B14-CE92-4C70-868C-88B284C09DE6},0.522,0.574,0.196,0.104,0.224,0.11,0.074,0.805,0.064,0,1645,2183.631,10564.148,0.156,0,0,-0.338,-0.334,124,3,high,2.29
125,E01000134,Barnet 024F,,520271,191276,51.607,-0.265,{CE5F40F6-4D8E-4340-BE16-9B2800C8854D},0.518,0.567,0.174,0.099,0.222,0.093,0.109,0.845,0.036,0,1824,2338.702,11447.109,0.159,0,0,-0.338,-0.338,125,3,high,2.29
126,E01000135,Barnet 038A,,524915,187033,51.568,-0.199,{2AFF30FF-EC5E-4071-A817-D8D90C9CFC52},0.501,0.394,0.121,0.197,0.184,0.086,0.07,0.852,0.035,68,1700,4603.102,5140.446,0.331,4.234,0.04,-0.304,-0.286,126,3,high,2.29
127,E01000136,Barnet 038B,,525481,186824,51.566,-0.191,{02B59DE9-DF6E-4133-8AC8-7DF912B4372E},0.539,0.359,0.083,0.215,0.211,0.082,0.061,0.872,0.028,168,1486,3806.097,2855.134,0.52,5.13,0.113,-0.24,-0.176,127,3,high,2.29
128,E01000137,Barnet 041A,,524821,186586,51.564,-0.201,{F9E12045-93C8-4864-A182-C2C227BE49CE},0.552,0.565,0.139,0.109,0.248,0.119,0.068,0.83,0.059,0,1658,2309.624,13478.122,0.123,0,0,-0.338,-0.28,128,3,high,2.29
129,E01000138,Barnet 040A,,524402,186552,51.564,-0.207,{05C73199-90C9-4F64-9FBB-8E5AF3D2A487},0.51,0.506,0.163,0.14,0.177,0.12,0.067,0.831,0.051,157,1618,3416.194,6184.48,0.262,5.063,0.097,-0.254,-0.306,129,3,high,2.29
130,E01000139,Barnet 041B,,524644,185923,51.558,-0.203,{97C7C6BD-6B86-4A5A-9CCA-566C0C355ED5},0.506,0.354,0.112,0.162,0.172,0.074,0.067,0.875,0.037,184,1388,4116.577,3954.441,0.351,5.22,0.133,-0.223,-0.309,130,3,high,2.29
131,E01000140,Barnet 041C,,525132,186331,51.562,-0.196,{BE28416D-D244-417B-B23A-4854A1D20564},0.524,0.396,0.103,0.102,0.169,0.073,0.084,0.882,0.035,0,1957,2584.408,13410.319,0.146,0,0,-0.338,-0.274,131,3,high,2.29
132,E01000141,Barnet 039A,,523771,186123,51.56,-0.216,{3EB067D6-16BD-4E86-BEDA-6ED547E81C3A},0.514,0.516,0.168,0.093,0.16,0.1,0.078,0.85,0.049,120,1866,3906.144,5034.112,0.371,4.796,0.064,-0.282,-0.305,132,3,high,2.29
133,E01000142,Barnet 040B,,524121,186320,51.562,-0.211,{9664AD4B-CCCA-452A-8288-E9F72BD0839C},0.522,0.489,0.135,0.13,0.192,0.105,0.069,0.836,0.05,0,2235,3098.579,11203.399,0.199,0,0,-0.338,-0.285,133,3,high,2.29
134,E01000143,Barnet 041D,,524250,185881,51.558,-0.209,{62D37DBB-BE44-44B6-B92A-DD5A5741AADE},0.489,0.519,0.143,0.09,0.214,0.096,0.117,0.828,0.058,17,1670,2550.371,9572.266,0.174,2.89,0.01,-0.329,-0.292,134,3,high,2.29
135,E01000144,Barnet 038C,,524897,187778,51.575,-0.199,{950C5970-8875-44E0-9846-E9AD1EF75C00},0.501,0.451,0.125,0.117,0.187,0.114,0.093,0.857,0.052,69,1660,3026.9,8382.126,0.198,4.248,0.042,-0.302,-0.288,135,3,high,2.29
136,E01000145,Barnet 037A,,524497,187516,51.573,-0.205,{BF661C31-70EC-41B4-BEED-8D98814F689F},0.511,0.344,0.107,0.157,0.268,0.091,0.089,0.868,0.046,106,1613,2381.363,7791.684,0.207,4.673,0.066,-0.281,-0.257,136,3,high,2.29
137,E01000146,Barnet 038D,,525053,187302,51.571,-0.197,{43BF3D39-B60D-4116-B87B-A0B8B5D09B3D},0.506,0.384,0.104,0.118,0.151,0.081,0.081,0.861,0.043,213,1872,3504.519,9062.603,0.207,5.366,0.114,-0.239,-0.277,137,3,high,2.29
138,E01000147,Barnet 043F,,521384,189325,51.59,-0.249,{7C31701B-D36A-45D7-9829-79B8EC89ED27},0.49,0.603,0.206,0.149,0.158,0.082,0.085,0.866,0.031,0,1913,2614.269,9457.816,0.202,0,0,-0.338,-0.335,138,3,high,2.29
139,E01000150,Barnet 036A,,521720,188843,51.585,-0.245,{74484038-5A3B-4720-954B-64FCF23C1E47},0.503,0.583,0.144,0.138,0.207,0.073,0.078,0.859,0.039,147,2255,3156.76,4852.263,0.465,4.997,0.065,-0.282,-0.304,139,3,high,2.29
140,E01000151,Barnet 026B,,521814,190662,51.602,-0.243,{C2B85DD0-AD07-4865-9BB7-9E86F617628E},0.513,0.649,0.182,0.058,0.299,0.128,0.124,0.823,0.053,0,1721,2221.279,12096.989,0.142,0,0,-0.338,-0.332,140,3,high,2.29
141,E01000152,Barnet 026C,,521768,190989,51.605,-0.243,{4C311D1A-C98A-46A2-BFF0-4C383C2B48F9},0.517,0.677,0.11,0.052,0.264,0.076,0.084,0.903,0.029,16,2693,3309.424,14566.976,0.185,2.833,0.006,-0.333,-0.3,141,3,high,2.29
142,E01000153,Barnet 026D,,521456,190918,51.604,-0.248,{D83D0449-96DC-4538-A4AE-B47701C0B3CC},0.526,0.582,0.146,0.108,0.228,0.101,0.092,0.819,0.059,0,1930,3009.545,11690.676,0.165,0,0,-0.338,-0.335,142,3,high,2.29
143,E01000154,Barnet 026E,,521681,190353,51.599,-0.245,{1DB6357D-5B61-44FE-892F-EC2D3CF149F8},0.526,0.642,0.154,0.086,0.201,0.128,0.087,0.861,0.053,0,1914,2239.965,14203.708,0.135,0,0,-0.338,-0.335,143,3,high,2.29
144,E01000156,Barnet 022A,,528415,190724,51.601,-0.147,{FCC77EE2-5926-47A4-A2C2-FE1CA75EE05A},0.524,0.281,0.088,0.107,0.244,0.051,0.064,0.894,0.027,79,2026,3041.831,11254.307,0.18,4.382,0.039,-0.304,-0.316,144,3,high,2.29
145,E01000157,Barnet 022B,,528559,190852,51.602,-0.145,{D2487DF6-D071-43E5-B963-965A040C6E90},0.509,0.275,0.092,0.117,0.23,0.052,0.051,0.869,0.035,8,1582,2793.862,12574.026,0.126,2.197,0.005,-0.334,-0.314,145,3,high,2.29
146,E01000158,Barnet 015A,,528105,192623,51.618,-0.151,{E139B90E-03FD-4EEE-BD51-748FD838E801},0.528,0.377,0.112,0.137,0.206,0.07,0.056,0.848,0.044,8,1465,3371.364,5417.257,0.27,2.197,0.005,-0.334,-0.303,146,3,high,2.29
147,E01000159,Barnet 015B,,527617,192673,51.618,-0.158,{2ABB68FD-6185-4105-9AA0-FE23BB289FE9},0.507,0.357,0.138,0.169,0.179,0.073,0.073,0.855,0.038,49,1785,3912.191,3618.292,0.493,3.912,0.027,-0.314,-0.317,147,3,high,2.29
148,E01000160,Barnet 015C,,528560,192086,51.613,-0.145,{3B7583D2-D586-47AD-BEAB-D37B5133BDA9},0.504,0.402,0.107,0.103,0.193,0.07,0.071,0.89,0.025,45,1955,3903.738,6464.261,0.302,3.829,0.023,-0.318,-0.32,148,3,high,2.29
149,E01000161,Barnet 015D,,528224,192148,51.614,-0.149,{112E68D7-58D1-4AA0-9940-1808B7A8B078},0.527,0.436,0.14,0.15,0.2,0.104,0.066,0.828,0.045,89,2034,4001.138,8389.101,0.242,4.5,0.044,-0.3,-0.319,149,3,high,2.29
150,E01000162,Barnet 015E,,527675,191851,51.611,-0.158,{86573947-5D8A-4B99-9D7F-ECF836AC50AB},0.525,0.435,0.164,0.225,0.175,0.122,0.069,0.804,0.069,62,1647,3144.808,9034.419,0.182,4.143,0.038,-0.306,-0.302,150,3,high,2.29
151,E01000163,Barnet 022C,,528540,191504,51.608,-0.145,{927449A6-8138-4270-815C-FB2A73361E77},0.543,0.404,0.146,0.084,0.213,0.118,0.065,0.829,0.064,13,1693,2641.25,8847.885,0.191,2.639,0.008,-0.332,-0.314,151,3,high,2.29
152,E01000164,Barnet 022D,,527960,191309,51.606,-0.154,{2E36F609-4F63-45CE-A143-EE59E06533A7},0.508,0.434,0.147,0.108,0.216,0.097,0.084,0.837,0.051,155,1712,4298.216,3128.954,0.547,5.05,0.091,-0.26,-0.314,152,3,high,2.29
153,E01000165,Barnet 022E,,528168,191710,51.61,-0.15,{6F86CE45-8497-490A-B398-9AEE4AEEA8B6},0.53,0.52,0.128,0.162,0.19,0.076,0.08,0.84,0.034,35,1812,2401.399,9791.215,0.185,3.584,0.019,-0.321,-0.303,153,3,high,2.29
154,E01000166,Barnet 003A,,527420,196632,51.654,-0.159,{A915C7CE-3C2A-472C-8DCD-5D9DCD774638},0.511,0.33,0.138,0.193,0.195,0.086,0.048,0.835,0.052,0,1621,3973.184,4385.608,0.37,0,0,-0.338,-0.294,154,3,high,2.29
155,E01000167,Barnet 002A,,526821,196737,51.655,-0.168,{AA4C4FE2-0A6E-44FE-8FF9-F709616C68C3},0.513,0.297,0.175,0.123,0.208,0.079,0.059,0.814,0.053,48,1389,4100.417,2308.115,0.602,3.892,0.035,-0.308,-0.301,155,3,high,2.29
156,E01000168,Barnet 003B,,527733,196045,51.649,-0.155,{57517057-4A63-4193-80B0-368E9EEE36C5},0.509,0.365,0.123,0.245,0.156,0.059,0.059,0.858,0.043,0,1515,3423.212,4826.923,0.314,0,0,-0.338,-0.321,156,3,high,2.29
157,E01000169,Barnet 003C,,527084,196201,51.65,-0.164,{5F96B02C-88E0-49B2-8698-19FAAACDE3B7},0.522,0.254,0.112,0.158,0.198,0.067,0.044,0.858,0.047,0,1631,3136.604,6840.332,0.238,0,0,-0.338,-0.316,157,3,high,2.29
158,E01000170,Barnet 006A,,527184,195759,51.646,-0.163,{C30AC4E3-A9C4-45ED-BDF3-9BF0281B619A},0.525,0.36,0.144,0.119,0.207,0.085,0.08,0.841,0.041,83,1907,3348.561,6431.375,0.297,4.431,0.044,-0.3,-0.312,158,3,high,2.29
159,E01000171,Barnet 006B,,526647,196031,51.649,-0.171,{F02371B3-D231-42E5-B2E3-EB6F4D4757FD},0.512,0.383,0.121,0.071,0.244,0.095,0.054,0.865,0.038,116,2293,3446.991,6882.838,0.333,4.762,0.051,-0.294,-0.303,159,3,high,2.29
160,E01000172,Barnet 003D,,528133,195171,51.641,-0.15,{5B651B5C-B73B-4DAE-8E22-AC201EE08563},0.517,0.266,0.098,0.173,0.217,0.044,0.089,0.864,0.031,57,1691,4859.677,3109.29,0.544,4.06,0.034,-0.309,-0.31,160,3,high,2.29
161,E01000173,Barnet 006C,,527601,195305,51.642,-0.157,{6A3F5D24-8E0B-4AAF-AB6F-F29B310CB731},0.51,0.339,0.091,0.149,0.23,0.048,0.071,0.883,0.035,50,1691,3834.953,4625.034,0.366,3.932,0.03,-0.313,-0.286,161,3,high,2.29
162,E01000174,Barnet 006D,,527147,195219,51.641,-0.164,{72E9FFBB-0C41-477A-83D8-348AF30A3635},0.518,0.316,0.137,0.138,0.215,0.077,0.057,0.844,0.047,114,1757,2927.711,9321.458,0.188,4.745,0.065,-0.282,-0.297,162,3,high,2.29
163,E01000175,Barnet 006E,,527429,194812,51.638,-0.16,{ABA2C11D-713A-41DC-810A-ADD0BB4D2F96},0.483,0.311,0.085,0.142,0.257,0.045,0.04,0.885,0.023,202,2030,4669.852,4053.366,0.501,5.313,0.1,-0.252,-0.31,163,3,high,2.29
164,E01000176,Barnet 027A,,526238,190075,51.595,-0.179,{A9825754-A43B-467B-8666-E1442D377075},0.488,0.382,0.186,0.207,0.142,0.118,0.08,0.772,0.073,61,1722,3126.911,7834.279,0.22,4.127,0.035,-0.307,-0.32,164,3,high,2.29
165,E01000177,Barnet 029A,,526742,189803,51.593,-0.172,{8CBBE9AC-C874-45D0-82C9-5AB8F4D1F19F},0.52,0.229,0.068,0.141,0.232,0.037,0.046,0.903,0.023,47,1663,3379.82,9833.94,0.169,3.871,0.028,-0.314,-0.329,165,3,high,2.29
166,E01000178,Barnet 027B,,527208,190099,51.595,-0.165,{2506DB50-B240-43B1-B0F4-B4573A5BC784},0.53,0.274,0.078,0.149,0.217,0.062,0.063,0.881,0.038,51,1674,4319.849,4008.354,0.418,3.951,0.03,-0.312,-0.325,166,3,high,2.29
167,E01000179,Barnet 029B,,526390,190069,51.595,-0.177,{6C00C1CA-5065-4E10-8AFE-7BAA9D4C83E8},0.54,0.283,0.059,0.083,0.216,0.037,0.054,0.895,0.018,34,1787,2673.344,12453.512,0.143,3.555,0.019,-0.322,-0.318,167,3,high,2.29
168,E01000180,Barnet 029C,,526799,189441,51.59,-0.171,{454BBA61-6B58-4BDD-BCD4-1A1AB3F745E3},0.539,0.364,0.12,0.172,0.194,0.075,0.064,0.829,0.048,0,1615,2858.503,9466.407,0.171,0,0,-0.338,-0.309,168,3,high,2.29
169,E01000181,Barnet 029D,,527358,189614,51.591,-0.163,{5AEAAD1F-1430-4AA0-B369-253541F91ADB},0.523,0.263,0.07,0.15,0.17,0.039,0.045,0.89,0.023,44,1688,2159.65,11793.559,0.143,3.807,0.026,-0.316,-0.315,169,3,high,2.29
170,E01000182,Barnet 029E,,527421,189235,51.588,-0.162,{621C7B09-AE22-4BC4-960F-0B2BB8D5BA64},0.524,0.247,0.064,0.162,0.162,0.042,0.062,0.868,0.034,39,1620,2545.018,7385.839,0.219,3.689,0.024,-0.317,-0.303,170,3,high,2.29
171,E01000183,Barnet 033A,,526313,189437,51.59,-0.178,{A90DB8DA-CECD-4F5B-B45A-7F2969B1BB27},0.541,0.31,0.094,0.221,0.21,0.083,0.048,0.832,0.068,0,1522,3507.575,6581.713,0.231,0,0,-0.338,-0.31,171,3,high,2.29
172,E01000184,Barnet 027C,,527087,190759,51.601,-0.166,{3698EB32-4CE4-43D5-B79D-73C8EC415F29},0.509,0.505,0.139,0.095,0.191,0.094,0.128,0.847,0.053,93,1877,4348.375,2736.13,0.686,4.543,0.05,-0.295,-0.307,172,3,high,2.29
173,E01000185,Barnet 029F,,526715,190102,51.596,-0.172,{8F381B3A-54A8-4F55-A996-DCDCACB65F79},0.521,0.569,0.132,0.129,0.163,0.127,0.083,0.788,0.078,8,1472,2093.596,11907.209,0.124,2.197,0.005,-0.334,-0.311,173,3,high,2.29
174,E01000186,Barnet 014A,,519445,192949,51.623,-0.276,{1633E663-AD06-400A-A363-FEC5E0295FF1},0.517,0.326,0.082,0.181,0.259,0.033,0.062,0.898,0.023,19,1771,4183.054,6947.563,0.255,2.996,0.011,-0.329,-0.267,174,3,high,2.29
175,E01000187,Barnet 014B,,519630,193168,51.625,-0.273,{52F2093A-8838-486E-BBD0-792234D3DA4B},0.518,0.348,0.121,0.189,0.278,0.071,0.055,0.856,0.039,0,1738,3447.997,8054.749,0.216,0,0,-0.338,-0.241,175,3,high,2.29
176,E01000188,Barnet 014C,,518561,193873,51.631,-0.288,{5E2A8C68-A095-4DA5-AA12-142579C59174},0.515,0.436,0.093,0.216,0.236,0.049,0.068,0.87,0.035,616,1578,9495.445,494.782,3.189,6.425,0.39,0.001,-0.289,176,3,high,2.29
177,E01000189,Barnet 014D,,518613,192797,51.622,-0.288,{7D709E6C-DE74-4ACC-90DB-880BF409BAC6},0.529,0.63,0.115,0.055,0.231,0.096,0.064,0.877,0.039,5,2470,2000.947,15241.653,0.162,1.792,0.002,-0.337,-0.268,177,3,high,2.29
178,E01000190,Barnet 014E,,518897,192570,51.619,-0.284,{352867E3-0A67-469F-820B-F27A78A088D5},0.515,0.445,0.11,0.191,0.222,0.065,0.065,0.86,0.04,0,1731,3120.859,6970.16,0.248,0,0,-0.338,-0.329,178,3,high,2.29
179,E01000191,Barnet 014F,,519328,192694,51.62,-0.278,{5F619788-A3C6-4EF4-9807-1B8BFB486C90},0.492,0.391,0.125,0.238,0.228,0.071,0.071,0.855,0.039,22,1549,3232.88,6089.925,0.254,3.135,0.014,-0.326,-0.279,179,3,high,2.29
180,E01000192,Barnet 018A,,519701,192230,51.616,-0.272,{7A4A8D59-A6E2-4864-BC95-2D1C2A8CC98B},0.519,0.385,0.131,0.182,0.225,0.064,0.055,0.867,0.035,0,1997,3490.773,7030.766,0.284,0,0,-0.338,-0.334,180,3,high,2.29
181,E01000193,Barnet 018B,,519263,192098,51.615,-0.279,{5F096182-634A-4245-92B2-DF75AF742160},0.518,0.436,0.153,0.154,0.185,0.085,0.075,0.855,0.037,6,1950,4301.877,6416.78,0.304,1.946,0.003,-0.336,-0.33,181,3,high,2.29
182,E01000194,Barnet 018C,,519540,191664,51.611,-0.275,{BEA0C4FE-F31C-405D-80B9-27C6875CE3B6},0.525,0.544,0.159,0.123,0.239,0.095,0.072,0.857,0.029,0,1906,4028.265,5735.369,0.332,0,0,-0.338,-0.334,182,3,high,2.29
183,E01000195,Barnet 013A,,519981,193880,51.631,-0.268,{BEF3C21C-6F62-4D01-9336-C3EC6A54CFDF},0.493,0.451,0.175,0.099,0.249,0.106,0.08,0.813,0.06,85,2019,3502.719,6403.626,0.315,4.454,0.042,-0.302,-0.217,183,3,high,2.29
184,E01000196,Barnet 028A,,525015,190286,51.598,-0.196,{9595475E-B86C-48EA-8F0A-90A3B9B8A5C8},0.51,0.42,0.132,0.148,0.143,0.112,0.046,0.835,0.045,42,2124,3509.56,8641.733,0.246,3.761,0.02,-0.321,-0.329,184,3,high,2.29
185,E01000197,Barnet 023A,,525498,190323,51.598,-0.189,{E2C7B8A8-63A8-4AF7-AE4A-0DC85FC56693},0.522,0.384,0.109,0.129,0.193,0.066,0.047,0.869,0.037,0,1851,3125.346,6681.075,0.277,0,0,-0.338,-0.313,185,3,high,2.29
186,E01000198,Barnet 025A,,523903,190003,51.595,-0.213,{EC04FFCD-0A69-4EFD-891D-1420914AE028},0.517,0.384,0.087,0.15,0.264,0.07,0.065,0.896,0.026,17,2193,4141.165,6661.217,0.329,2.89,0.008,-0.332,-0.256,186,3,high,2.29
187,E01000199,Barnet 025B,,524323,190516,51.6,-0.206,{8DD0D0DD-A830-4BBF-8B1D-06D0360AB8F7},0.532,0.343,0.099,0.269,0.185,0.058,0.065,0.855,0.037,0,1580,4049.278,4673.595,0.338,0,0,-0.338,-0.264,187,3,high,2.29
188,E01000200,Barnet 028B,,524389,190093,51.596,-0.206,{9EB12CE4-3C3B-4FAC-B015-2876629DF566},0.545,0.346,0.114,0.255,0.182,0.092,0.055,0.858,0.035,0,1978,3746.94,7119.586,0.278,0,0,-0.338,-0.317,188,3,high,2.29
189,E01000201,Barnet 028C,,524386,189602,51.592,-0.206,{0BCD412C-5D9E-47A0-863A-1DAF9182BB39},0.503,0.4,0.097,0.251,0.203,0.074,0.067,0.893,0.027,64,1542,3837.659,3917.264,0.394,4.174,0.042,-0.302,-0.272,189,3,high,2.29
190,E01000202,Barnet 028D,,525091,189881,51.594,-0.196,{B4B3FE44-08B9-4E52-80B6-FA89EBF79656},0.516,0.322,0.084,0.176,0.191,0.055,0.063,0.889,0.025,86,1673,3005.867,7403.17,0.226,4.466,0.051,-0.294,-0.31,190,3,high,2.29
